Clave,Nombre,Clave,Nombre,pop,marg,marg_cat
21,Puebla,21084,Ixtepec,6975,1.42813,Bajo
21,Puebla,21085,Izúcar de Matamoros,77601,-0.69339,Alto
21,Puebla,21086,Jalpan,12077,0.91102,Alto
21,Puebla,21087,Jolalpan,13120,0.45364,Alto
21,Puebla,21088,Jonotla,4504,0.7194,Alto
21,Puebla,21089,Jopala,12818,0.90621,Bajo
21,Puebla,21090,Juan C. Bonilla,21253,-0.53864,Bajo
21,Puebla,21091,Juan Galindo,10685,-0.85324,Alto
21,Puebla,21092,Juan N. Méndez,5192,0.53484,Medio
21,Puebla,21093,Lafragua,7817,0.16594,Bajo
21,Puebla,21094,Libres,33784,-0.32543,Bajo
21,Puebla,21095,La Magdalena Tlatlauquitepec,469,-0.7709,Medio
21,Puebla,21096,Mazapiltepec de Juárez,2826,-0.15912,Bajo
21,Puebla,21097,Mixtla,2333,-0.67545,Medio
21,Puebla,21098,Molcaxac,6352,0.09513,Medio
21,Puebla,21099,Cañada Morelos,19174,0.28104,Alto
21,Puebla,21100,Naupan,9974,0.84854,Medio
21,Puebla,21101,Nauzontla,3294,0.34999,Medio
21,Puebla,21102,Nealtican,12442,-0.11708,Alto
21,Puebla,21103,Nicolás Bravo,6259,0.37084,Medio
21,Puebla,21104,Nopalucan,30848,-0.03406,Medio
21,Puebla,21105,Ocotepec,4735,-0.03508,Medio
21,Puebla,21106,Ocoyucan,28220,-0.03356,Muy alto
21,Puebla,21107,Olintla,11517,2.18444,Medio
21,Puebla,21108,Oriental,18239,-0.26798,Alto
21,Puebla,21109,Pahuatlán,22002,0.47424,Alto
21,Puebla,21110,Palmar de Bravo,46233,0.47625,Alto
21,Puebla,21111,Pantepec,18102,0.88603,Medio
21,Puebla,21112,Petlalcingo,9623,0.1209,Medio
21,Puebla,21113,Piaxtla,4322,-0.12227,Muy bajo
21,Puebla,21114,Puebla,1576259,-1.19334,Alto
21,Puebla,21115,Quecholac,50962,0.42179,Alto
21,Puebla,21116,Quimixtlán,22136,1.24124,Bajo
21,Puebla,21117,Rafael Lara Grajales,14159,-0.64687,Medio
21,Puebla,21118,Los Reyes de Juárez,27454,-0.07622,Muy bajo
21,Puebla,21119,San Andrés Cholula,137290,-1.30295,Alto
21,Puebla,21120,San Antonio Cañada,5590,0.94618,Alto
21,Puebla,21121,San Diego la Mesa Tochimiltzingo,1198,0.4835,Bajo
21,Puebla,21122,San Felipe Teotlalcingo,10456,-0.50093,Alto
21,Puebla,21123,San Felipe Tepatlán,3838,1.62008,Medio
21,Puebla,21124,San Gabriel Chilac,15763,0.20889,Bajo
21,Puebla,21125,San Gregorio Atzompa,8962,-0.9067,Medio
21,Puebla,21126,San Jerónimo Tecuanipan,6265,0.02984,Medio
21,Puebla,21127,San Jerónimo Xayacatlán,3441,0.10765,Medio
21,Puebla,21128,San José Chiapa,8692,-0.26605,Medio
21,Puebla,21129,San José Miahuatlán,13159,0.002,Medio
21,Puebla,21130,San Juan Atenco,3362,-0.01587,Medio
21,Puebla,21131,San Juan Atzompa,856,-0.32387,Bajo
21,Puebla,21132,San Martín Texmelucan,152051,-0.92921,Bajo
21,Puebla,21133,San Martín Totoltepec,699,-0.53494,Bajo
21,Puebla,21134,San Matías Tlalancaleca,20175,-0.64539,Alto
21,Puebla,21135,San Miguel Ixitlán,477,0.50667,Muy bajo
21,Puebla,21136,San Miguel Xoxtla,12341,-1.13995,Medio
21,Puebla,21137,San Nicolás Buenos Aires,9972,0.1724,ND
21,Puebla,21138,San Nicolás de los Ranchos,11734,ND,Medio
21,Puebla,21139,San Pablo Anicano,3534,-0.17503,Bajo
21,Puebla,21140,San Pedro Cholula,129032,-0.89151,Medio
21,Puebla,21141,San Pedro Yeloixtlahuaca,3320,-0.29944,Medio
21,Puebla,21142,San Salvador el Seco,30303,0.12995,Bajo
21,Puebla,21143,San Salvador el Verde,31355,-0.52965,Medio
21,Puebla,21144,San Salvador Huixcolotla,14810,-0.11271,Muy alto
21,Puebla,21145,San Sebastián Tlacotepec,14092,2.20131,Alto
21,Puebla,21146,Santa Catarina Tlaltempan,756,0.48421,Alto
21,Puebla,21147,Santa Inés Ahuatempan,6289,0.57151,Alto
21,Puebla,21148,Santa Isabel Cholula,9236,0.40459,Medio
21,Puebla,21149,Santiago Miahuatlán,25228,0.26035,Alto
21,Puebla,21150,Huehuetlán el Grande,7242,0.44177,Bajo
21,Puebla,21151,Santo Tomás Hueyotlipan,8511,-0.62628,Medio
21,Puebla,21152,Soltepec,12226,0.0479,Bajo
21,Puebla,21153,Tecali de Herrera,21992,-0.53831,Bajo
21,Puebla,21154,Tecamachalco,77061,-0.46852,Medio
21,Puebla,21155,Tecomatlán,5461,-0.09302,Bajo
21,Puebla,21156,Tehuacán,319375,-0.57745,Medio
21,Puebla,21157,Tehuitzingo,11156,-0.01628,Alto
21,Puebla,21158,Tenampulco,6975,0.70631,Alto
21,Puebla,21159,Teopantlán,3707,0.88684,Medio
21,Puebla,21160,Teotlalco,3135,-0.2179,Medio
21,Puebla,21161,Tepanco de López,20580,-0.20291,Alto
21,Puebla,21162,Tepango de Rodríguez,3947,1.47665,Medio
21,Puebla,21163,Tepatlaxco de Hidalgo,17472,0.01362,Bajo
21,Puebla,21164,Tepeaca,80507,-0.45405,Alto
21,Puebla,21165,Tepemaxalco,1124,0.85584,Bajo
21,Puebla,21166,Tepeojuma,8492,-0.34654,Muy alto
21,Puebla,21167,Tepetzintla,11622,1.93768,Alto
21,Puebla,21168,Tepexco,6793,0.95191,Medio
21,Puebla,21169,Tepexi de Rodríguez,20598,0.15861,Medio
21,Puebla,21170,Tepeyahualco,16892,0.08551,Bajo
21,Puebla,21171,Tepeyahualco de Cuauhtémoc,3534,-0.59634,Alto
21,Puebla,21172,Tetela de Ocampo,28139,0.50242,Bajo
21,Puebla,21173,Teteles de Avila Castillo,5869,-0.58256,Bajo
21,Puebla,21174,Teziutlán,97590,-0.6682,Medio
21,Puebla,21175,Tianguismanalco,12783,-0.08298,Bajo
21,Puebla,21176,Tilapa,8547,-0.56817,Alto
21,Puebla,21177,Tlacotepec de Benito Juárez,52508,0.61268,Alto
21,Puebla,21178,Tlacuilotepec,16496,0.89726,Medio
21,Puebla,21179,Tlachichuca,28953,0.08987,Bajo
21,Puebla,21180,Tlahuapan,40220,-0.46785,Bajo
21,Puebla,21181,Tlaltenango,7125,-0.44033,Medio
21,Puebla,21182,Tlanepantla,4957,-0.07552,Alto
21,Puebla,21183,Tlaola,19982,1.28356,Alto
21,Puebla,21184,Tlapacoya,6493,0.97272,Medio
21,Puebla,21185,Tlapanalá,8444,-0.04214,Medio
21,Puebla,21186,Tlatlauquitepec,53498,-0.0681,Alto
21,Puebla,21187,Tlaxco,5345,1.11331,Alto
21,Puebla,21188,Tochimilco,17956,0.56877,Medio
21,Puebla,21189,Tochtepec,21229,-0.30315,Medio
21,Puebla,21190,Totoltepec de Guerrero,1180,-0.1831,Medio
21,Puebla,21191,Tulcingo,9150,-0.0178,Alto
21,Puebla,21192,Tuzamapan de Galeana,6314,0.5413,Alto
21,Puebla,21193,Tzicatlacoyan,7126,0.89974,Medio
21,Puebla,21194,Venustiano Carranza,29090,-0.15093,Muy alto
21,Puebla,21195,Vicente Guerrero,24660,1.94037,Medio
21,Puebla,21196,Xayacatlán de Bravo,1513,-0.15642,Medio
21,Puebla,21197,Xicotepec,81455,-0.12435,Medio
21,Puebla,21198,Xicotlán,1177,0.22851,Medio
21,Puebla,21199,Xiutetelco,39959,0.28798,Alto
21,Puebla,21200,Xochiapulco,3357,0.81145,Medio
21,Puebla,21201,Xochiltepec,3301,-0.10236,Alto
21,Puebla,21202,Xochitlán de Vicente Suárez,12740,1.34626,Medio
21,Puebla,21203,Xochitlán Todos Santos,6336,0.32315,Medio
21,Puebla,21204,Yaonáhuac,7943,-0.03055,Medio
21,Puebla,21205,Yehualtepec,25057,-0.0929,Medio
21,Puebla,21206,Zacapala,4396,0.32005,Medio
21,Puebla,21207,Zacapoaxtla,55299,0.15967,Medio
21,Puebla,21208,Zacatlán,82457,-0.0771,Medio
21,Puebla,21209,Zapotitlán,8495,0.09939,Alto
21,Puebla,21210,Zapotitlán de Méndez,5469,0.60538,Bajo
21,Puebla,21211,Zaragoza,16173,-0.67017,Alto
21,Puebla,21212,Zautla,19050,1.10372,Alto
21,Puebla,21213,Zihuateutla,13320,1.09103,Medio
21,Puebla,21214,Zinacatepec,16817,-0.07649,Alto
21,Puebla,21215,Zongozotla,4902,0.88852,Alto
21,Puebla,21216,Zoquiapan,2442,0.998,Muy alto
21,Puebla,21217,Zoquitlán,18278,2.37856,Medio
22,Querétaro,22001,Amealco de Bonfil,61259,0.17065,Alto
22,Querétaro,22002,Pinal de Amoles,25623,0.56478,Bajo
22,Querétaro,22003,Arroyo Seco,13307,-0.42733,Medio
22,Querétaro,22004,Cadereyta de Montes,69549,0.01428,Bajo
22,Querétaro,22005,Colón,62667,-0.40441,Muy bajo
22,Querétaro,22006,Corregidora,181684,-1.44705,Bajo
22,Querétaro,22007,Ezequiel Montes,40572,-0.54214,Bajo
22,Querétaro,22008,Huimilpan,38295,-0.45216,Medio
22,Querétaro,22009,Jalpan de Serra,26902,-0.27601,Medio
22,Querétaro,22010,Landa de Matamoros,17947,0.07201,Bajo
22,Querétaro,22011,El Marqués,156275,-0.92173,Bajo
22,Querétaro,22012,Pedro Escobedo,68313,-0.84221,Medio
22,Querétaro,22013,Peñamiller,20144,0.11599,Muy bajo
22,Querétaro,22014,Querétaro,878931,-1.31662,Bajo
22,Querétaro,22015,San Joaquín,9480,-0.34438,Muy bajo
22,Querétaro,22016,San Juan del Río,268408,-1.08859,Bajo
22,Querétaro,22017,Tequisquiapan,70742,-0.77491,Medio
22,Querétaro,22018,Tolimán,28274,0.10115,Muy bajo
23,Quintana Roo,23001,Cozumel,86415,-1.21268,Medio
23,Quintana Roo,23002,Felipe Carrillo Puerto,81742,-0.07019,Bajo
23,Quintana Roo,23003,Isla Mujeres,19495,-0.53949,Muy bajo
23,Quintana Roo,23004,Othón P. Blanco,224080,-1.09913,Muy bajo
23,Quintana Roo,23005,Benito Juárez,743626,-1.21506,Medio
23,Quintana Roo,23006,José María Morelos,37502,-0.08524,Medio
23,Quintana Roo,23007,Lázaro Cárdenas,27243,-0.14291,Muy bajo
23,Quintana Roo,23008,Solidaridad,209634,-1.05545,Bajo
23,Quintana Roo,23009,Tulum,32714,-0.7755,Medio
23,Quintana Roo,23010,Bacalar,39111,-0.23196,Medio
24,San Luis Potosí,24001,Ahualulco,18369,-0.09437,Alto
24,San Luis Potosí,24002,Alaquines,8296,0.50812,Muy alto
24,San Luis Potosí,24003,Aquismón,48772,2.10517,Alto
24,San Luis Potosí,24004,Armadillo de los Infante,4064,0.41715,Bajo
24,San Luis Potosí,24005,Cárdenas,18491,-0.59979,Medio
24,San Luis Potosí,24006,Catorce,9705,0.01671,Bajo
24,San Luis Potosí,24007,Cedral,19176,-0.8009,Bajo
24,San Luis Potosí,24008,Cerritos,21288,-0.64602,Bajo
24,San Luis Potosí,24009,Cerro de San Pedro,4535,-0.69304,Medio
24,San Luis Potosí,24010,Ciudad del Maíz,32867,0.02409,Bajo
24,San Luis Potosí,24011,Ciudad Fernández,45385,-0.68643,Alto
24,San Luis Potosí,24012,Tancanhuitz,20550,1.2608,Bajo
24,San Luis Potosí,24013,Ciudad Valles,177022,-0.76128,Alto
24,San Luis Potosí,24014,Coxcatlán,15184,0.94126,Medio
24,San Luis Potosí,24015,Charcas,20839,-0.25664,Bajo
24,San Luis Potosí,24016,Ebano,43569,-0.45206,Alto
24,San Luis Potosí,24017,Guadalcázar,26340,0.86035,Alto
24,San Luis Potosí,24018,Huehuetlán,15828,0.82728,Medio
24,San Luis Potosí,24019,Lagunillas,5462,0.15476,Muy bajo
24,San Luis Potosí,24020,Matehuala,99015,-1.05384,Bajo
24,San Luis Potosí,24021,Mexquitic de Carmona,57184,-0.33432,Medio
24,San Luis Potosí,24022,Moctezuma,19539,0.14284,Medio
24,San Luis Potosí,24023,Rayón,15279,0.17373,Bajo
24,San Luis Potosí,24024,Rioverde,94191,-0.5224,Bajo
24,San Luis Potosí,24025,Salinas,31794,-0.43303,Alto
24,San Luis Potosí,24026,San Antonio,9361,1.41955,Medio
24,San Luis Potosí,24027,San Ciro de Acosta,10257,-0.1825,Muy bajo
24,San Luis Potosí,24028,San Luis Potosí,824229,-1.2986,Alto
24,San Luis Potosí,24029,San Martín Chalchicuautla,21176,0.88156,Medio
24,San Luis Potosí,24030,San Nicolás Tolentino,5176,-0.12699,Muy alto
24,San Luis Potosí,24031,Santa Catarina,11791,2.24627,Medio
24,San Luis Potosí,24032,Santa María del Río,39859,0.22272,Bajo
24,San Luis Potosí,24033,Santo Domingo,12210,-0.34716,Medio
24,San Luis Potosí,24034,San Vicente Tancuayalab,14700,0.15711,Muy bajo
24,San Luis Potosí,24035,Soledad de Graciano Sánchez,309342,-1.33507,Medio
24,San Luis Potosí,24036,Tamasopo,30087,0.32002,Alto
24,San Luis Potosí,24037,Tamazunchale,92291,0.48852,Alto
24,San Luis Potosí,24038,Tampacán,15382,0.58049,Alto
24,San Luis Potosí,24039,Tampamolón Corona,15598,1.13682,Bajo
24,San Luis Potosí,24040,Tamuín,38751,-0.41079,Alto
24,San Luis Potosí,24041,Tanlajás,19750,1.00216,Medio
24,San Luis Potosí,24042,Tanquián de Escobedo,15120,-0.28511,Medio
24,San Luis Potosí,24043,Tierra Nueva,9383,0.18313,Medio
24,San Luis Potosí,24044,Vanegas,7629,0.17561,Medio
24,San Luis Potosí,24045,Venado,14486,-0.10419,Medio
24,San Luis Potosí,24046,Villa de Arriaga,17888,0.08668,Alto
24,San Luis Potosí,24047,Villa de Guadalupe,9671,0.52545,Bajo
24,San Luis Potosí,24048,Villa de la Paz,5227,-0.73468,Medio
24,San Luis Potosí,24049,Villa de Ramos,37184,-0.18905,Bajo
24,San Luis Potosí,24050,Villa de Reyes,49385,-0.35411,Bajo
24,San Luis Potosí,24051,Villa Hidalgo,14830,-0.4047,Medio
24,San Luis Potosí,24052,Villa Juárez,10048,0.08078,Medio
24,San Luis Potosí,24053,Axtla de Terrazas,37645,0.25031,Alto
24,San Luis Potosí,24054,Xilitla,52062,0.75232,Medio
24,San Luis Potosí,24055,Zaragoza,26236,-0.25172,Medio
24,San Luis Potosí,24056,Villa de Arista,15258,-0.21841,Alto
24,San Luis Potosí,24057,Matlapa,31109,0.72501,Bajo
24,San Luis Potosí,24058,El Naranjo,21955,-0.62282,Muy bajo
25,Sinaloa,25001,Ahome,449215,-1.18671,Muy bajo
25,Sinaloa,25002,Angostura,47207,-1.07704,Alto
25,Sinaloa,25003,Badiraguato,31821,0.50014,Bajo
25,Sinaloa,25004,Concordia,27157,-0.63521,Bajo
25,Sinaloa,25005,Cosalá,16292,-0.44279,Muy bajo
25,Sinaloa,25006,Culiacán,905265,-1.29866,Medio
25,Sinaloa,25007,Choix,33027,0.17728,Bajo
25,Sinaloa,25008,Elota,53856,-0.39369,Bajo
25,Sinaloa,25009,Escuinapa,59436,-0.63627,Bajo
25,Sinaloa,25010,El Fuerte,100459,-0.49078,Bajo
25,Sinaloa,25011,Guasave,295353,-0.91762,Muy bajo
25,Sinaloa,25012,Mazatlán,502547,-1.29401,Bajo
25,Sinaloa,25013,Mocorito,45351,-0.42293,Bajo
25,Sinaloa,25014,Rosario,53773,-0.69679,Muy bajo
25,Sinaloa,25015,Salvador Alvarado,81109,-1.30541,Bajo
25,Sinaloa,25016,San Ignacio,21442,-0.3851,Medio
25,Sinaloa,25017,Sinaloa,88659,-0.29487,Bajo
25,Sinaloa,25018,Navolato,154352,-0.47509,Muy bajo
26,Sonora,26001,Aconchi,2756,-1.0659,Muy bajo
26,Sonora,26002,Agua Prieta,82918,-1.18896,Medio
26,Sonora,26003,Alamos,25694,0.06829,Muy bajo
26,Sonora,26004,Altar,9578,-1.063,Medio
26,Sonora,26005,Arivechi,1163,0.09321,Muy bajo
26,Sonora,26006,Arizpe,2677,-1.17788,Bajo
26,Sonora,26007,Atil,582,-0.96676,Bajo
26,Sonora,26008,Bacadéhuachi,1083,-0.86979,Bajo
26,Sonora,26009,Bacanora,802,-0.77727,Bajo
26,Sonora,26010,Bacerac,1367,-0.41124,Muy bajo
26,Sonora,26011,Bacoachi,1554,-1.0995,Bajo
26,Sonora,26012,Bácum,23053,-0.57365,Muy bajo
26,Sonora,26013,Banámichi,1612,-1.3392,Muy bajo
26,Sonora,26014,Baviácora,3312,-1.16201,Bajo
26,Sonora,26015,Bavispe,1457,-0.63666,Bajo
26,Sonora,26016,Benjamín Hill,5233,-0.94503,Bajo
26,Sonora,26017,Caborca,85631,-1.00547,Muy bajo
26,Sonora,26018,Cajeme,433050,-1.24832,Muy bajo
26,Sonora,26019,Cananea,35892,-1.46604,Bajo
26,Sonora,26020,Carbó,4840,-0.77445,Bajo
26,Sonora,26021,La Colorada,2076,-0.44237,Bajo
26,Sonora,26022,Cucurpe,965,-0.48691,Muy bajo
26,Sonora,26023,Cumpas,6109,-1.23267,Bajo
26,Sonora,26024,Divisaderos,717,-0.98593,Muy bajo
26,Sonora,26025,Empalme,56177,-1.01687,Medio
26,Sonora,26026,Etchojoa,63216,-0.03416,Muy bajo
26,Sonora,26027,Fronteras,8666,-1.27979,Muy bajo
26,Sonora,26028,Granados,1064,-1.35364,Bajo
26,Sonora,26029,Guaymas,158046,-0.97099,Muy bajo
26,Sonora,26030,Hermosillo,884273,-1.33362,Bajo
26,Sonora,26031,Huachinera,1231,-0.8135,Muy bajo
26,Sonora,26032,Huásabas,890,-1.23489,Bajo
26,Sonora,26033,Huatabampo,80524,-0.52774,Muy bajo
26,Sonora,26034,Huépac,927,-1.25902,Muy bajo
26,Sonora,26035,Imuris,12812,-1.04218,Muy bajo
26,Sonora,26036,Magdalena,31180,-1.3328,Bajo
26,Sonora,26037,Mazatán,1237,-0.95457,Muy bajo
26,Sonora,26038,Moctezuma,4967,-1.37991,Muy bajo
26,Sonora,26039,Naco,6160,-1.29824,Medio
26,Sonora,26040,Nácori Chico,2019,-0.12402,Muy bajo
26,Sonora,26041,Nacozari de García,13843,-1.30883,Bajo
26,Sonora,26042,Navojoa,163650,-0.82886,Muy bajo
26,Sonora,26043,Nogales,233952,-1.31851,Bajo
26,Sonora,26044,Onavas,468,-0.86114,Bajo
26,Sonora,26045,Opodepe,2643,-0.37869,Muy bajo
26,Sonora,26046,Oquitoa,372,-1.14389,Bajo
26,Sonora,26047,Pitiquito,9514,-0.91852,Muy bajo
26,Sonora,26048,Puerto Peñasco,62177,-1.11059,Alto
26,Sonora,26049,Quiriego,2839,0.86595,Bajo
26,Sonora,26050,Rayón,1444,-0.77729,Medio
26,Sonora,26051,Rosario,5025,-0.26639,Bajo
26,Sonora,26052,Sahuaripa,5626,-0.63815,Bajo
26,Sonora,26053,San Felipe de Jesús,407,-0.90085,Bajo
26,Sonora,26054,San Javier,557,-0.79214,Muy bajo
26,Sonora,26055,San Luis Río Colorado,192739,-1.02409,Alto
26,Sonora,26056,San Miguel de Horcasitas,9081,0.52455,Bajo
26,Sonora,26057,San Pedro de la Cueva,1481,-0.92569,Muy bajo
26,Sonora,26058,Santa Ana,16248,-1.25498,Muy bajo
26,Sonora,26059,Santa Cruz,1768,-1.17864,Bajo
26,Sonora,26060,Sáric,1567,-0.93625,Bajo
26,Sonora,26061,Soyopa,1420,-0.6601,Bajo
26,Sonora,26062,Suaqui Grande,1142,-0.99947,Muy bajo
26,Sonora,26063,Tepache,1230,-1.15813,Bajo
26,Sonora,26064,Trincheras,1577,-0.38495,Bajo
26,Sonora,26065,Tubutama,1193,-0.75758,Muy bajo
26,Sonora,26066,Ures,8704,-1.09871,Muy bajo
26,Sonora,26067,Villa Hidalgo,1523,-1.12356,Bajo
26,Sonora,26068,Villa Pesqueira,1181,-0.9687,Medio
26,Sonora,26069,Yécora,6012,-0.07841,ND
26,Sonora,26070,General Plutarco Elías Calles,16931,ND,Bajo
26,Sonora,26071,Benito Juárez,21957,-0.85367,Bajo
26,Sonora,26072,San Ignacio Río Muerto,14549,-0.34697,Bajo
27,Tabasco,27001,Balancán,60516,-0.46235,Bajo
27,Tabasco,27002,Cárdenas,258554,-0.6631,Bajo
27,Tabasco,27003,Centla,110130,-0.37685,Muy bajo
27,Tabasco,27004,Centro,684847,-1.3409,Bajo
27,Tabasco,27005,Comalcalco,201654,-0.8624,Bajo
27,Tabasco,27006,Cunduacán,138504,-0.62701,Muy bajo
27,Tabasco,27007,Emiliano Zapata,30637,-1.04807,Bajo
27,Tabasco,27008,Huimanguillo,188792,-0.5046,Bajo
27,Tabasco,27009,Jalapa,38231,-0.75504,Bajo
27,Tabasco,27010,Jalpa de Méndez,87249,-0.94651,Bajo
27,Tabasco,27011,Jonuta,30567,-0.43368,Bajo
27,Tabasco,27012,Macuspana,165729,-0.7557,Muy bajo
27,Tabasco,27013,Nacajuca,138366,-1.25128,Muy bajo
27,Tabasco,27014,Paraíso,94375,-1.10715,Medio
27,Tabasco,27015,Tacotalpa,48784,-0.32384,Bajo
27,Tabasco,27016,Teapa,58523,-0.44587,Bajo
27,Tabasco,27017,Tenosique,59814,-0.61315,Bajo
28,Tamaulipas,28001,Abasolo,12100,-0.75402,Bajo
28,Tamaulipas,28002,Aldama,29183,-0.42716,Muy bajo
28,Tamaulipas,28003,Altamira,235066,-1.06202,Bajo
28,Tamaulipas,28004,Antiguo Morelos,9902,-0.50144,Medio
28,Tamaulipas,28005,Burgos,4428,-0.0861,Alto
28,Tamaulipas,28006,Bustamante,8062,0.98002,Muy bajo
28,Tamaulipas,28007,Camargo,15762,-1.05497,Alto
28,Tamaulipas,28008,Casas,4179,0.35657,Muy bajo
28,Tamaulipas,28009,Ciudad Madero,209175,-1.41713,Medio
28,Tamaulipas,28010,Cruillas,1937,0.05218,Bajo
28,Tamaulipas,28011,Gómez Farías,9186,-0.4559,Medio
28,Tamaulipas,28012,González,43757,-0.30054,Medio
28,Tamaulipas,28013,Güémez,15560,-0.13552,Muy bajo
28,Tamaulipas,28014,Guerrero,4439,-1.02015,Bajo
28,Tamaulipas,28015,Gustavo Díaz Ordaz,15398,-0.9216,Medio
28,Tamaulipas,28016,Hidalgo,22799,-0.21979,Medio
28,Tamaulipas,28017,Jaumave,15296,-0.15676,Bajo
28,Tamaulipas,28018,Jiménez,8165,-0.75653,Medio
28,Tamaulipas,28019,Llera,16555,-0.07838,Medio
28,Tamaulipas,28020,Mainero,2493,-0.25698,Muy bajo
28,Tamaulipas,28021,El Mante,117648,-1.11065,Muy bajo
28,Tamaulipas,28022,Matamoros,520367,-1.0353,Medio
28,Tamaulipas,28023,Méndez,4122,0.0884,Muy bajo
28,Tamaulipas,28024,Mier,4326,-1.2682,Muy bajo
28,Tamaulipas,28025,Miguel Alemán,27447,-1.23307,Alto
28,Tamaulipas,28026,Miquihuana,3555,0.57339,Muy bajo
28,Tamaulipas,28027,Nuevo Laredo,399431,-1.26564,Bajo
28,Tamaulipas,28028,Nuevo Morelos,3551,-0.59563,Medio
28,Tamaulipas,28029,Ocampo,13828,-0.32269,Bajo
28,Tamaulipas,28030,Padilla,13927,-0.78297,Medio
28,Tamaulipas,28031,Palmillas,1705,0.06127,Muy bajo
28,Tamaulipas,28032,Reynosa,646202,-1.17975,Bajo
28,Tamaulipas,28033,Río Bravo,126887,-0.93903,Medio
28,Tamaulipas,28034,San Carlos,8723,0.32305,Medio
28,Tamaulipas,28035,San Fernando,55981,-0.32341,Alto
28,Tamaulipas,28036,San Nicolás,1038,0.79125,Medio
28,Tamaulipas,28037,Soto la Marina,25419,-0.25596,Muy bajo
28,Tamaulipas,28038,Tampico,314418,-1.4159,Alto
28,Tamaulipas,28039,Tula,29560,0.37975,Bajo
28,Tamaulipas,28040,Valle Hermoso,64188,-0.93108,Muy bajo
28,Tamaulipas,28041,Victoria,346029,-1.3461,Medio
28,Tamaulipas,28042,Villagrán,6165,-0.07571,Bajo
28,Tamaulipas,28043,Xicoténcatl,23739,-0.73904,Muy bajo
29,Tlaxcala,29001,Amaxac de Guerrero,11144,-1.02197,Muy bajo
29,Tlaxcala,29002,Apetatitlán de Antonio Carvajal,15271,-1.16309,Bajo
29,Tlaxcala,29003,Atlangatepec,6597,-0.50696,Medio
29,Tlaxcala,29004,Atltzayanca,17173,-0.12838,Muy bajo
29,Tlaxcala,29005,Apizaco,78624,-1.26108,Bajo
29,Tlaxcala,29006,Calpulalpan,48385,-0.93271,Medio
29,Tlaxcala,29007,El Carmen Tequexquitla,17259,-0.07038,Bajo
29,Tlaxcala,29008,Cuapiaxtla,15337,-0.40071,Bajo
29,Tlaxcala,29009,Cuaxomulco,5272,-0.77732,Bajo
29,Tlaxcala,29010,Chiautempan,70011,-0.98844,Bajo
29,Tlaxcala,29011,Muñoz de Domingo Arenas,4679,-0.96559,Bajo
29,Tlaxcala,29012,Españita,8668,-0.37128,Bajo
29,Tlaxcala,29013,Huamantla,92887,-0.47634,Bajo
29,Tlaxcala,29014,Hueyotlipan,14575,-0.62505,Bajo
29,Tlaxcala,29015,Ixtacuixtla de Mariano Matamoros,38324,-0.9385,Bajo
29,Tlaxcala,29016,Ixtenco,7080,-0.55776,Medio
29,Tlaxcala,29017,Mazatecochco de José María Morelos,10901,-0.23279,Bajo
29,Tlaxcala,29018,Contla de Juan Cuamatzi,38330,-0.62121,Bajo
29,Tlaxcala,29019,Tepetitla de Lardizábal,21060,-0.83105,Bajo
29,Tlaxcala,29020,Sanctórum de Lázaro Cárdenas,9490,-0.81171,Bajo
29,Tlaxcala,29021,Nanacamilpa de Mariano Arista,18115,-0.80992,Bajo
29,Tlaxcala,29022,Acuamanala de Miguel Hidalgo,5925,-0.91821,Bajo
29,Tlaxcala,29023,Natívitas,25053,-0.71633,Bajo
29,Tlaxcala,29024,Panotla,27154,-0.96212,Bajo
29,Tlaxcala,29025,San Pablo del Monte,77242,-0.33532,Bajo
29,Tlaxcala,29026,Santa Cruz Tlaxcala,20242,-0.89374,Bajo
29,Tlaxcala,29027,Tenancingo,12834,-0.5706,Bajo
29,Tlaxcala,29028,Teolocholco,24380,-0.64708,Muy bajo
29,Tlaxcala,29029,Tepeyanco,12047,-1.04634,Medio
29,Tlaxcala,29030,Terrenate,14746,-0.15184,Bajo
29,Tlaxcala,29031,Tetla de la Solidaridad,32613,-0.92417,Bajo
29,Tlaxcala,29032,Tetlatlahuca,13414,-0.90575,Muy bajo
29,Tlaxcala,29033,Tlaxcala,95051,-1.35197,Bajo
29,Tlaxcala,29034,Tlaxco,42536,-0.48563,Bajo
29,Tlaxcala,29035,Tocatlán,5843,-0.75021,Muy bajo
29,Tlaxcala,29036,Totolac,21814,-1.23064,Medio
29,Tlaxcala,29037,Ziltlaltépec de Trinidad Sánchez Santos,8955,0.04856,Bajo
29,Tlaxcala,29038,Tzompantepec,16359,-0.94615,Bajo
29,Tlaxcala,29039,Xaloztoc,23905,-0.85056,Bajo
29,Tlaxcala,29040,Xaltocan,10263,-0.75539,Bajo
29,Tlaxcala,29041,Papalotla de Xicohténcatl,30364,-0.79253,Muy bajo
29,Tlaxcala,29042,Xicohtzinco,13629,-1.0754,Muy bajo
29,Tlaxcala,29043,Yauhquemehcan,38296,-1.16666,Bajo
29,Tlaxcala,29044,Zacatelco,42686,-0.97252,Bajo
29,Tlaxcala,29045,Benito Juárez,6038,-0.71158,Medio
29,Tlaxcala,29046,Emiliano Zapata,4561,-0.26896,Bajo
29,Tlaxcala,29047,Lázaro Cárdenas,3103,-0.73527,Bajo
29,Tlaxcala,29048,La Magdalena Tlaltelulco,18873,-0.69173,Muy bajo
